"","Date","Max.TemperatureF","Mean.TemperatureF","Min.TemperatureF","Max.Dew.PointF","MeanDew.PointF","Min.DewpointF","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressureIn","Mean.Sea.Level.PressureIn","Min.Sea.Level.PressureIn","Max.VisibilityMiles","Mean.VisibilityMiles","Min.VisibilityMiles","Max.Wind.SpeedMPH","Mean.Wind.SpeedMPH","Max.Gust.SpeedMPH","PrecipitationIn","CloudCover","Events","WindDirDegrees.br...","city","season"
"3491",2006-05-14,"64","58","51","59","54","50","100","84","72","30.01","29.77","29.65","6","5","3","12","6","","0.00","6","Rain","142<br />","Tokyo (JPN)","Spring"
"3492",2006-05-15,"69","64","60","59","55","52","83","73","53","30.18","30.12","30.01","6","6","6","14","10","","0.00","2","","48<br />","Tokyo (JPN)","Spring"
"3493",2006-05-16,"66","64","62","63","59","57","100","82","73","30.21","30.18","30.15","6","5","2","9","6","","0.00","6","Rain","31<br />","Tokyo (JPN)","Spring"
"3494",2006-05-17,"68","64","60","63","58","54","94","81","68","30.21","30.16","30.12","6","4","2","12","5","","0.00","6","Rain","62<br />","Tokyo (JPN)","Spring"
"3495",2006-05-18,"64","62","59","61","58","54","94","86","77","30.12","30.05","29.98","6","4","2","13","5","","0.00","6","Rain","14<br />","Tokyo (JPN)","Spring"
"3496",2006-05-19,"71","66","60","68","63","61","100","92","83","29.98","29.81","29.59","6","3","1","24","11","","0.00","6","Rain","339<br />","Tokyo (JPN)","Spring"
"3497",2006-05-20,"77","72","68","70","65","52","100","79","50","29.68","29.48","29.33","6","6","2","34","23","45","0.00","4","Rain","222<br />","Tokyo (JPN)","Spring"
"3498",2006-05-21,"77","70","62","59","53","46","88","58","38","30.09","29.91","29.68","6","6","6","28","16","34","0.00","1","","114<br />","Tokyo (JPN)","Spring"
"3499",2006-05-22,"73","66","60","59","57","54","88","70","50","30.09","30.03","29.95","6","6","6","25","14","38","0.00","4","","177<br />","Tokyo (JPN)","Spring"
"3500",2006-05-23,"71","68","66","64","61","55","88","77","64","29.92","29.75","29.65","6","6","5","33","21","45","0.00","6","Rain","201<br />","Tokyo (JPN)","Spring"
"3501",2006-05-24,"75","67","57","66","61","54","94","84","65","29.95","29.74","29.65","6","5","1","25","11","","0.00","5","Rain-Thunderstorm","63<br />","Tokyo (JPN)","Spring"
"3502",2006-05-25,"69","63","57","55","54","50","94","70","56","30.21","30.08","29.95","6","6","6","20","11","","0.00","2","Rain","100<br />","Tokyo (JPN)","Spring"
"3503",2006-05-26,"68","65","62","55","54","52","73","66","64","30.21","30.16","30.09","6","6","6","21","13","","0.00","5","","176<br />","Tokyo (JPN)","Spring"
"3504",2006-05-27,"64","63","62","63","60","54","100","89","68","30.09","29.98","29.83","6","5","2","20","9","","0.00","6","Rain","116<br />","Tokyo (JPN)","Spring"
"3505",2006-05-28,"71","68","64","66","63","57","100","86","60","29.80","29.54","29.42","6","5","1","28","13","33","0.00","5","Rain","228<br />","Tokyo (JPN)","Spring"
"3506",2006-05-29,"77","72","66","66","62","57","88","72","61","29.65","29.59","29.56","6","5","4","24","15","34","0.00","3","","193<br />","Tokyo (JPN)","Spring"
"3507",2006-05-30,"77","72","66","66","61","57","88","75","64","29.86","29.73","29.65","6","5","3","18","9","","0.00","2","","90<br />","Tokyo (JPN)","Spring"
"3508",2006-05-31,"78","71","64","63","59","52","83","67","41","29.92","29.87","29.83","6","6","5","23","9","","0.00","1","","190<br />","Tokyo (JPN)","Spring"
"3509",2006-06-01,"80","73","66","64","62","59","88","73","51","29.98","29.90","29.86","6","5","2","16","6","","0.00","1","","110<br />","Tokyo (JPN)","Spring"
"3510",2006-06-02,"73","70","66","66","63","61","88","81","73","29.95","29.89","29.80","6","5","3","10","6","","0.00","3","Rain","108<br />","Tokyo (JPN)","Spring"
"3511",2006-06-03,"68","65","62","64","60","55","94","81","68","29.98","29.90","29.80","6","6","4","22","12","","0.00","6","Rain","75<br />","Tokyo (JPN)","Spring"
"3512",2006-06-04,"69","66","62","57","54","54","82","70","56","29.95","29.92","29.86","6","6","6","21","13","","0.00","4","","74<br />","Tokyo (JPN)","Spring"
"3513",2006-06-05,"69","64","60","61","57","54","83","75","64","29.86","29.78","29.71","6","6","6","17","12","","0.00","4","","39<br />","Tokyo (JPN)","Spring"
"3514",2006-06-06,"73","68","62","63","60","57","88","78","57","29.77","29.73","29.68","6","6","6","16","9","","0.00","5","Rain","56<br />","Tokyo (JPN)","Spring"
"3515",2006-06-07,"73","68","64","63","60","57","94","75","60","29.89","29.76","29.68","6","6","6","24","12","","0.00","3","Rain","57<br />","Tokyo (JPN)","Spring"
"3516",2006-06-08,"69","66","64","63","59","57","88","77","68","29.89","29.83","29.71","6","6","6","14","7","","0.00","6","Rain","118<br />","Tokyo (JPN)","Spring"
"3517",2006-06-09,"68","65","62","64","63","61","100","89","83","29.71","29.45","29.27","6","5","1","24","11","20","0.00","6","Rain","32<br />","Tokyo (JPN)","Spring"
"3518",2006-06-10,"78","72","66","66","63","59","94","76","51","29.80","29.61","29.44","6","6","6","18","6","16","0.00","4","Rain","169<br />","Tokyo (JPN)","Spring"
"3519",2006-06-11,"69","66","64","66","63","59","94","90","78","29.86","29.81","29.77","6","4","1","16","8","","0.00","6","Rain","39<br />","Tokyo (JPN)","Spring"
"3520",2006-06-12,"75","70","64","64","62","61","94","81","65","30.01","29.95","29.86","6","6","6","15","10","","0.00","5","Rain","92<br />","Tokyo (JPN)","Spring"
"3521",2006-06-13,"71","68","66","68","65","63","94","87","78","30.01","29.98","29.92","6","5","4","12","8","","0.00","5","Rain","72<br />","Tokyo (JPN)","Spring"
"3522",2006-06-14,"77","72","66","66","64","63","94","78","61","30.01","29.97","29.92","6","4","3","15","8","","0.00","5","","105<br />","Tokyo (JPN)","Spring"
"3523",2006-06-15,"75","72","68","68","66","63","100","85","65","29.95","29.89","29.83","6","5","2","17","12","","0.00","5","Rain","163<br />","Tokyo (JPN)","Spring"
"3524",2006-06-16,"75","72","68","72","69","66","100","90","78","29.86","29.75","29.71","6","4","1","24","13","36","0.00","5","Rain","229<br />","Tokyo (JPN)","Spring"
"3525",2006-06-17,"78","74","69","70","68","64","100","81","61","29.83","29.78","29.74","6","5","2","20","9","30","0.00","5","Rain","186<br />","Tokyo (JPN)","Spring"
"3526",2006-06-18,"71","68","66","70","68","64","100","93","88","29.77","29.71","29.68","6","4","1","16","6","","0.00","6","Rain","79<br />","Tokyo (JPN)","Spring"
"3527",2006-06-19,"80","73","66","70","68","64","100","88","65","29.89","29.79","29.74","6","3","1","13","5","","0.00","4","Fog","114<br />","Tokyo (JPN)","Spring"
"3528",2006-06-20,"78","74","69","72","68","66","94","85","69","29.92","29.87","29.83","5","4","2","13","8","","0.00","2","","105<br />","Tokyo (JPN)","Spring"
"3529",2006-06-21,"75","72","69","70","69","66","100","87","78","29.86","29.83","29.77","4","3","2","10","7","","0.00","4","Rain","87<br />","Tokyo (JPN)","Summer"
"3530",2006-06-22,"77","74","71","70","68","64","94","84","69","29.83","29.77","29.71","4","3","2","14","5","","0.00","5","Rain","119<br />","Tokyo (JPN)","Summer"
"3531",2006-06-23,"77","73","69","68","67","64","94","82","69","29.74","29.69","29.65","6","4","2","15","7","","0.00","4","Rain","139<br />","Tokyo (JPN)","Summer"
"3532",2006-06-24,"80","74","69","70","67","61","94","80","57","29.89","29.80","29.71","6","4","1","14","7","","0.00","2","","95<br />","Tokyo (JPN)","Summer"
"3533",2006-06-25,"75","72","69","70","69","68","94","89","83","29.89","29.87","29.83","5","4","2","10","7","","0.00","5","Rain","81<br />","Tokyo (JPN)","Summer"
"3534",2006-06-26,"71","71","71","70","69","68","94","93","88","29.83","29.77","29.71","6","4","1","13","6","","0.00","6","Rain","77<br />","Tokyo (JPN)","Summer"
"3535",2006-06-27,"80","74","69","72","69","68","100","84","65","29.74","29.67","29.59","6","3","1","16","6","24","0.00","5","Rain","159<br />","Tokyo (JPN)","Summer"
"3536",2006-06-28,"82","76","71","72","70","68","94","83","66","29.77","29.70","29.65","5","4","2","18","6","","0.00","3","","140<br />","Tokyo (JPN)","Summer"
"3537",2006-06-29,"86","80","73","72","70","66","94","76","61","29.89","29.83","29.77","6","4","2","20","5","","0.00","1","","148<br />","Tokyo (JPN)","Summer"
"3538",2006-06-30,"82","78","73","72","70","68","89","80","70","29.89","29.82","29.71","6","4","3","17","9","","0.00","4","","167<br />","Tokyo (JPN)","Summer"
"3539",2006-07-01,"80","76","73","73","71","66","94","84","61","29.74","29.71","29.68","6","5","4","24","8","","0.00","6","Rain","160<br />","Tokyo (JPN)","Summer"
"3540",2006-07-02,"84","78","73","73","71","68","94","78","62","29.71","29.60","29.47","6","6","3","28","11","40","0.00","4","Rain","189<br />","Tokyo (JPN)","Summer"
"3541",2006-07-03,"82","78","73","72","68","66","89","74","62","29.59","29.58","29.56","6","6","6","20","10","","0.00","3","Thunderstorm","182<br />","Tokyo (JPN)","Summer"
"3542",2006-07-04,"82","78","73","70","68","61","88","75","61","29.71","29.63","29.56","6","6","5","18","9","","0.00","5","","90<br />","Tokyo (JPN)","Summer"
"3543",2006-07-05,"75","74","73","73","70","68","94","90","83","29.71","29.59","29.42","6","5","1","20","12","23","0.00","6","Rain","121<br />","Tokyo (JPN)","Summer"
"3544",2006-07-06,"82","76","71","73","70","68","94","83","70","29.59","29.47","29.42","6","6","4","17","7","","0.00","6","Rain","191<br />","Tokyo (JPN)","Summer"
"3545",2006-07-07,"82","78","73","72","71","70","94","82","70","29.74","29.65","29.59","6","5","2","20","10","30","0.00","4","Rain","180<br />","Tokyo (JPN)","Summer"
"3546",2006-07-08,"82","78","75","73","72","70","89","83","74","29.92","29.83","29.74","6","6","4","15","7","","0.00","4","","118<br />","Tokyo (JPN)","Summer"
"3547",2006-07-09,"78","76","73","73","71","70","94","86","74","30.01","29.97","29.92","6","5","4","13","9","","0.00","6","Rain","73<br />","Tokyo (JPN)","Summer"
"3548",2006-07-10,"84","78","73","73","72","70","94","85","70","29.98","29.95","29.92","6","5","3","16","9","","0.00","3","Rain","181<br />","Tokyo (JPN)","Summer"
"3549",2006-07-11,"84","80","75","75","74","72","94","83","70","29.95","29.90","29.86","6","6","6","22","12","29","0.00","4","Rain","194<br />","Tokyo (JPN)","Summer"
"3550",2006-07-12,"86","82","77","75","73","72","89","80","66","29.86","29.81","29.77","6","6","6","20","14","","0.00","6","Rain","192<br />","Tokyo (JPN)","Summer"
"3551",2006-07-13,"86","80","75","75","74","72","89","80","66","29.77","29.75","29.71","6","6","5","15","8","","0.00","5","Rain","188<br />","Tokyo (JPN)","Summer"
"3552",2006-07-14,"91","83","75","77","75","73","94","79","59","29.83","29.79","29.74","6","5","3","15","6","18","0.00","4","Rain","159<br />","Tokyo (JPN)","Summer"
"3553",2006-07-15,"89","84","78","79","76","73","94","79","62","29.83","29.77","29.71","6","5","3","12","5","","0.00","3","Rain-Thunderstorm","111<br />","Tokyo (JPN)","Summer"
"3554",2006-07-16,"86","82","78","77","75","72","94","84","70","29.74","29.70","29.65","6","4","1","15","7","","0.00","4","Rain","129<br />","Tokyo (JPN)","Summer"
"3555",2006-07-17,"78","74","71","75","73","70","94","89","83","29.74","29.69","29.62","6","4","3","15","11","","0.00","6","Rain","60<br />","Tokyo (JPN)","Summer"
"3556",2006-07-18,"71","70","69","70","67","66","94","90","83","29.80","29.71","29.59","6","5","3","16","9","","0.00","6","Rain","95<br />","Tokyo (JPN)","Summer"
"3557",2006-07-19,"71","70","69","68","67","66","94","90","83","29.74","29.60","29.50","6","5","2","17","10","","0.00","6","Rain","8<br />","Tokyo (JPN)","Summer"
"3558",2006-07-20,"73","71","69","68","67","64","94","85","78","29.74","29.72","29.68","6","6","3","13","8","","0.00","6","Rain","48<br />","Tokyo (JPN)","Summer"
"3559",2006-07-21,"69","68","68","68","68","66","94","93","88","29.68","29.61","29.53","6","5","2","10","8","","0.00","6","Rain","39<br />","Tokyo (JPN)","Summer"
"3560",2006-07-22,"77","73","69","70","69","66","94","86","74","29.71","29.63","29.56","6","5","3","10","6","","0.00","6","","114<br />","Tokyo (JPN)","Summer"
"3561",2006-07-23,"78","74","71","73","71","70","100","90","78","29.74","29.68","29.65","6","3","0","14","6","","0.00","6","Fog-Rain","139<br />","Tokyo (JPN)","Summer"
"3562",2006-07-24,"77","65","53","73","70","50","100","92","83","29.80","29.72","29.68","6","3","1","22","6","","0.00","6","Rain","160<br />","Tokyo (JPN)","Summer"
"3563",2006-07-25,"77","74","71","73","71","70","100","94","83","29.98","29.84","29.77","6","3","0","13","7","","0.00","7","Fog-Rain","54<br />","Tokyo (JPN)","Summer"
"3564",2006-07-26,"84","78","71","73","72","70","100","82","62","30.04","29.98","29.92","6","5","3","15","5","","0.00","3","","122<br />","Tokyo (JPN)","Summer"
"3565",2006-07-27,"84","78","73","75","73","72","94","86","74","29.92","29.87","29.83","6","4","2","12","7","","0.00","5","","133<br />","Tokyo (JPN)","Summer"
"3566",2006-07-28,"82","78","75","75","72","72","94","82","70","29.86","29.81","29.74","6","5","3","17","8","","0.00","6","","155<br />","Tokyo (JPN)","Summer"
"3567",2006-07-29,"86","80","75","75","73","70","94","80","66","29.86","29.79","29.74","5","3","2","16","5","","0.00","4","Rain","159<br />","Tokyo (JPN)","Summer"
"3568",2006-07-30,"80","76","71","72","68","64","94","80","69","29.98","29.91","29.86","6","6","4","24","14","","0.00","4","","65<br />","Tokyo (JPN)","Summer"
"3569",2006-07-31,"77","73","69","66","64","63","88","73","61","30.01","29.95","29.89","6","6","6","18","13","","0.00","3","","66<br />","Tokyo (JPN)","Summer"
"3570",2006-08-01,"77","72","68","66","64","63","83","77","65","30.04","29.99","29.95","6","6","6","15","10","","0.00","5","","98<br />","Tokyo (JPN)","Summer"
"3571",2006-08-02,"80","74","69","70","67","64","88","78","69","30.06","30.02","29.98","6","5","4","14","7","","0.00","5","","144<br />","Tokyo (JPN)","Summer"
"3572",2006-08-03,"87","80","73","72","69","66","88","72","55","30.06","30.02","29.98","6","5","4","17","8","","0.00","2","","173<br />","Tokyo (JPN)","Summer"
"3573",2006-08-04,"89","82","75","72","70","68","83","70","55","29.98","29.93","29.86","6","6","5","21","10","30","0.00","1","","196<br />","Tokyo (JPN)","Summer"
"3574",2006-08-05,"91","83","75","75","72","70","89","71","55","29.89","29.88","29.83","6","5","4","15","7","","0.00","1","","167<br />","Tokyo (JPN)","Summer"
"3575",2006-08-06,"89","82","75","75","73","68","94","79","49","29.89","29.87","29.83","6","4","1","21","8","","0.00","2","Fog","155<br />","Tokyo (JPN)","Summer"
"3576",2006-08-07,"91","84","77","77","75","72","94","77","55","29.89","29.84","29.80","6","6","6","15","8","","0.00","1","","155<br />","Tokyo (JPN)","Summer"
"3577",2006-08-08,"82","78","75","77","73","70","94","87","74","29.92","29.85","29.80","6","6","6","14","7","","0.00","5","Rain","135<br />","Tokyo (JPN)","Summer"
"3578",2006-08-09,"80","78","75","75","74","72","100","88","74","29.83","29.73","29.65","6","4","1","26","14","16","0.00","6","Rain-Thunderstorm","34<br />","Tokyo (JPN)","Summer"
"3579",2006-08-10,"89","82","75","75","73","70","94","77","55","29.80","29.76","29.71","6","6","5","17","7","","0.00","1","","176<br />","Tokyo (JPN)","Summer"
"3580",2006-08-11,"84","80","75","77","74","72","94","85","74","29.83","29.79","29.74","6","6","2","14","7","","0.00","4","","92<br />","Tokyo (JPN)","Summer"
"3581",2006-08-12,"82","76","71","75","73","68","94","86","74","29.80","29.76","29.71","6","4","2","23","8","","0.00","5","Rain-Thunderstorm","79<br />","Tokyo (JPN)","Summer"
"3582",2006-08-13,"84","78","73","73","72","68","89","80","66","29.77","29.73","29.68","6","5","3","21","7","","0.00","3","","170<br />","Tokyo (JPN)","Summer"
"3583",2006-08-14,"86","82","77","77","75","72","94","82","66","29.74","29.71","29.68","6","6","6","23","9","","0.00","2","Rain","122<br />","Tokyo (JPN)","Summer"
"3584",2006-08-15,"82","80","77","75","74","73","94","86","74","29.68","29.66","29.62","6","6","3","18","14","","0.00","6","Rain","27<br />","Tokyo (JPN)","Summer"
"3585",2006-08-16,"84","80","77","79","76","73","94","90","79","29.65","29.63","29.59","6","5","2","15","11","","0.00","5","Rain","33<br />","Tokyo (JPN)","Summer"
"3586",2006-08-17,"86","82","78","81","78","77","94","89","79","29.65","29.61","29.59","6","6","2","15","10","26","0.00","5","Rain-Thunderstorm","102<br />","Tokyo (JPN)","Summer"
"3587",2006-08-18,"87","82","78","77","77","75","94","82","66","29.71","29.67","29.65","6","6","2","23","14","","0.00","2","Rain-Thunderstorm","185<br />","Tokyo (JPN)","Summer"
"3588",2006-08-19,"89","84","80","77","76","73","89","78","59","29.80","29.73","29.68","6","6","5","20","12","","0.00","2","Thunderstorm","179<br />","Tokyo (JPN)","Summer"
"3589",2006-08-20,"86","82","78","77","76","72","94","82","66","29.86","29.82","29.80","6","6","6","15","7","","0.00","3","","111<br />","Tokyo (JPN)","Summer"
"3590",2006-08-21,"87","82","77","77","74","70","89","77","58","29.86","29.83","29.77","6","6","6","13","7","","0.00","2","","124<br />","Tokyo (JPN)","Summer"
"3591",2006-08-22,"87","81","75","73","72","70","89","74","58","29.83","29.79","29.74","6","6","6","15","7","","0.00","3","","143<br />","Tokyo (JPN)","Summer"
"3592",2006-08-23,"87","82","78","75","73","68","89","76","62","29.83","29.77","29.74","6","6","6","17","7","","0.00","5","","164<br />","Tokyo (JPN)","Summer"
"3593",2006-08-24,"87","82","77","77","75","73","89","79","62","29.86","29.83","29.80","6","6","5","16","8","","0.00","3","","158<br />","Tokyo (JPN)","Summer"
"3594",2006-08-25,"84","78","71","77","71","64","89","74","54","29.98","29.91","29.86","6","6","2","16","8","","0.00","6","Rain-Thunderstorm","97<br />","Tokyo (JPN)","Summer"
"3595",2006-08-26,"80","76","71","72","69","66","83","76","70","30.01","29.98","29.95","6","6","6","14","8","","0.00","6","Rain","76<br />","Tokyo (JPN)","Summer"
"3596",2006-08-27,"78","76","75","70","67","64","78","72","61","30.01","29.96","29.92","6","6","6","14","9","","0.00","6","Rain","99<br />","Tokyo (JPN)","Summer"
"3597",2006-08-28,"82","78","73","72","68","64","83","71","58","29.92","29.87","29.83","6","6","6","18","10","","0.00","5","Rain","158<br />","Tokyo (JPN)","Summer"
"3598",2006-08-29,"86","82","77","75","73","70","94","78","62","29.83","29.76","29.71","6","6","6","18","10","","0.00","3","","182<br />","Tokyo (JPN)","Summer"
"3599",2006-08-30,"80","78","77","75","73","68","94","82","69","29.71","29.66","29.62","6","6","4","20","6","","0.00","5","Rain","78<br />","Tokyo (JPN)","Summer"
"3600",2006-08-31,"86","80","73","70","67","63","83","67","45","29.65","29.63","29.59","6","6","4","17","7","","0.00","1","","159<br />","Tokyo (JPN)","Summer"
"3601",2006-09-01,"77","72","68","72","68","64","94","84","74","29.68","29.65","29.62","6","5","4","14","8","25","0.00","5","Rain","251<br />","Tokyo (JPN)","Summer"
